GENERATION,EPOCHS_RUN,LOSS,TEST_ACCURACY
102,3122,1.0181661888080484,0.8804044127464294
102,3123,0.5028798764242846,0.8420955889365253
102,3124,0.4940691467593698,0.8478308810907251
102,3128,0.478816139347413,0.8423897063030916
102,3131,0.5836912121842889,0.8490441161043504
102,3132,0.507813408094294,0.8426102925749386
102,3133,0.5788291447302875,0.8505882340319016
102,3136,0.5215541659032598,0.8563970572808209
102,3137,0.5169270932674408,0.85404411834829
102,3138,0.5132101563846364,0.8435294102219975
102,3139,0.5729533916010576,0.8611029421581942
102,3143,0.49653542480048013,0.8523161761900958
102,3144,0.43259427302023945,0.8697794114842134
102,3159,0.609163810225094,0.8743749997195076
102,3160,0.525477706509478,0.8620220598052529
102,3161,0.4851638709797579,0.8452573523801916
102,3163,0.46489937340511994,0.8528308833346647
102,3164,0.44732243786839876,0.8624264703077429
102,3165,0.4864393621683121,0.8656985303934883
0,0,0,0 # new training/validation data
103,3166,0.6672888257924248,0.856796986916486
104,3168,0.5953789300778333,0.82135491511401
104,3169,0.514842408544877,0.8539275456877315
104,3170,0.4723041189067504,0.8563934704836678
104,3175,0.45845304867800546,0.854218973832972
104,3177,0.4494546064559151,0.8490405293071971
104,3185,0.46564510552322164,0.8651811340275932
